source_file,sheet,row,key,value_1,value_2,value_3,value_4
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,36,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,37,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,38,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,39,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,40,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,41,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,42,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,43,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,44,Compensation,NA,,,
T输出特性曲线\vds-id#T-10K.xlsx,T3-10K,45,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,51,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,52,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,53,Speed,Normal,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,54,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,55,Hold Time,0,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,56,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,57,Last Executed,07/11/2026 17:04:29,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,58,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,59,Execution Time,00:00:00:12,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,60,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,62,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,63,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,64,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,65,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,66,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,67,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,68,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,69,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,70,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,71,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,72,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,73,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,74,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,75,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,76,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,77,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,78,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,79,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,80,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,81,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,82,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,83,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,84,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,85,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,86,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,87,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,88,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,89,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,90,Compensation,NA,,,
T输出特性曲线\vds-id#T-10K.xlsx,T2-10K,91,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,97,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,98,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,99,Speed,Normal,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,100,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,101,Hold Time,0,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,102,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,103,Last Executed,07/11/2026 17:02:46,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,104,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,105,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,106,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,108,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,109,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,110,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,111,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,112,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,113,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,114,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,115,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,116,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,117,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,118,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,119,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,120,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,121,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,122,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,123,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,124,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,125,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,126,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,127,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,128,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,129,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,130,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,131,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,132,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,133,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,134,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,135,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,136,Compensation,NA,,,
T输出特性曲线\vds-id#T-10K.xlsx,T1-10K,137,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,5,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,6,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,7,Speed,Normal,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,8,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,9,Hold Time,0,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,10,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,11,Last Executed,07/11/2026 17:36:55,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,12,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,13,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,14,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,16,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,17,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,18,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,19,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,20,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,21,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,22,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,23,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,24,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,25,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,26,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,27,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,28,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,30,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,31,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,33,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,34,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,36,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,37,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,38,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,39,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,40,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,41,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,42,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,43,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,44,Compensation,NA,,,
T输出特性曲线\vds-id#T-20K.xlsx,T3-20K,45,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,51,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,52,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,53,Speed,Normal,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,54,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,55,Hold Time,0,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,56,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,57,Last Executed,07/11/2026 17:36:02,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,58,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,59,Execution Time,00:00:00:12,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,60,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,62,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,63,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,64,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,65,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,66,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,67,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,68,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,69,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,70,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,71,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,72,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,73,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,74,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,75,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,76,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,77,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,78,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,79,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,80,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,81,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,82,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,83,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,84,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,85,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,86,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,87,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,88,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,89,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,90,Compensation,NA,,,
T输出特性曲线\vds-id#T-20K.xlsx,T2-20K,91,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,97,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,98,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,99,Speed,Normal,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,100,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,101,Hold Time,0,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,102,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,103,Last Executed,07/11/2026 17:34:39,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,104,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,105,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,106,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,108,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,109,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,110,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,111,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,112,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,113,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,114,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,115,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,116,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,117,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,118,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,119,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,120,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,121,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,122,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,123,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,124,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,125,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,126,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,127,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,128,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,129,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,130,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,131,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,132,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,133,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,134,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,135,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,136,Compensation,NA,,,
T输出特性曲线\vds-id#T-20K.xlsx,T1-20K,137,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,5,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,6,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,7,Speed,Normal,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,8,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,9,Hold Time,0,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,10,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,11,Last Executed,07/11/2026 18:01:15,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,12,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,13,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,14,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,16,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,17,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,18,Name,DrainV,N/A,SourceV,GateV
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,19,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,20,Master/Subordinate,Master,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,21,Start/Bias,0,0,0,-20
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,22,Stop,150,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,23,Step,1,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,24,Number of Points,151,N/A,0,0
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,25,Compliance,0.01,N/A,0.1,0.1
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,26,Measure Current,Measured,N/A,No,Measured
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,27,Measure Voltage,Programmed,N/A,No,Programmed
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,28,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,30,AC Measure I Range,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,31,Dual Sweep,Disabled,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,33,Pulse On Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,34,Pulse Off Time,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,36,Presoak,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,37,Frequency Mode,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,38,Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,39,Start Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,40,Stop Frequency,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,41,Frequency Points,N/A,N/A,N/A,N/A
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,42,AC Drive Signal,OFF,N/A,OFF,OFF
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,43,Overvoltage Protection,,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,44,Compensation,NA,,,
T输出特性曲线\vds-id#T-30K.xlsx,T3-30K,45,CVU Path,Direct,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,51,Test Name,vds-id#1@1,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,52,Mode,Sweeping,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,53,Speed,Normal,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,54,Sweep Delay,0,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,55,Hold Time,0,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,56,Site Coordinate,"0,0",,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,57,Last Executed,07/11/2026 18:00:21,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,58,Clarius+ Version,V1.12,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,59,Execution Time,00:00:00:11,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,60,Interlock,High Voltage Enabled,,,
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,62,Device Terminal,Drain,Bulk,Source,Gate
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,63,Instrument,SMU3,GNDU,SMU4,SMU1
T输出特性曲线\vds-id#T-30K.xlsx,T2-30K,64,Name,DrainV,N/A,SourceV,GateV
